2024-04-19 12:06:56.579 [main] INFO  com.esprit.demo.DemoApplication - Starting DemoApplication using Java 17.0.10 with PID 10876 (C:\Users\hp\Desktop\cours\spring-boot\demo\target\classes started by hp in C:\Users\hp\Desktop\cours\spring-boot\demo)
2024-04-19 12:07:15.074 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2024-03-20 d'un montant global de 100.0 a une note de 7
2024-04-19 12:07:15.075 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2024-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:15.075 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2023-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:15.075 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2027-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:15.075 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2029-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:16.081 [scheduling-1] INFO  c.e.demo.service.CommandeService - NSHUFU L YEAR S7I7A : 2024
2024-04-19 12:07:16.100 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2024-03-20 d'un montant global de 100.0 a une note de 7
2024-04-19 12:07:16.100 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2024-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:16.100 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2023-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:16.100 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2027-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:16.101 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2029-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:17.108 [scheduling-1] INFO  c.e.demo.service.CommandeService - NSHUFU L YEAR S7I7A : 2024
2024-04-19 12:07:17.124 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2024-03-20 d'un montant global de 100.0 a une note de 7
2024-04-19 12:07:17.125 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2024-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:17.125 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2023-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:17.126 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2027-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:17.126 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2029-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:18.137 [scheduling-1] INFO  c.e.demo.service.CommandeService - NSHUFU L YEAR S7I7A : 2024
2024-04-19 12:07:18.151 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2024-03-20 d'un montant global de 100.0 a une note de 7
2024-04-19 12:07:18.152 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2024-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:18.152 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2023-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:18.152 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2027-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:18.153 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2029-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:19.155 [scheduling-1] INFO  c.e.demo.service.CommandeService - NSHUFU L YEAR S7I7A : 2024
2024-04-19 12:07:19.168 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2024-03-20 d'un montant global de 100.0 a une note de 7
2024-04-19 12:07:19.168 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2024-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:19.168 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2023-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:19.169 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2027-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:19.169 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2029-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:20.178 [scheduling-1] INFO  c.e.demo.service.CommandeService - NSHUFU L YEAR S7I7A : 2024
2024-04-19 12:07:20.187 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2024-03-20 d'un montant global de 100.0 a une note de 7
2024-04-19 12:07:20.187 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2024-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:20.188 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2023-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:20.188 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2027-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:20.188 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2029-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:21.192 [scheduling-1] INFO  c.e.demo.service.CommandeService - NSHUFU L YEAR S7I7A : 2024
2024-04-19 12:07:21.200 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2024-03-20 d'un montant global de 100.0 a une note de 7
2024-04-19 12:07:21.200 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2024-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:21.200 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2023-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:21.201 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2027-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:21.201 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2029-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:22.214 [scheduling-1] INFO  c.e.demo.service.CommandeService - NSHUFU L YEAR S7I7A : 2024
2024-04-19 12:07:22.234 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2024-03-20 d'un montant global de 100.0 a une note de 7
2024-04-19 12:07:22.235 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2024-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:22.235 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2023-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:22.237 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2027-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:22.237 [scheduling-1] INFO  c.e.demo.service.CommandeService - La commande faite le 2029-03-20 d'un montant global de 10.0 a une note de 5
2024-04-19 12:07:23.089 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-04-19 12:07:23.092 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-04-19 12:07:23.105 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
